protein_id	DePP_85	PhageRBPdetect	DepoScope	DepoRanker	SpikeHunter	dbCAN	IPR	phold_glycan_tailspike	total_sources
GCF_020858315.1__phage6__203	1	1	1	1	1	1	1	1	8
GCF_021163975.1__phage5__81	1	1	1	1	1	1	1	1	8
GCF_000709185.2__phage22__4744	1	1	1	1	1	1	1	1	8
GCF_904863075.1__phage8__2936	1	1	1	1	1	1	1	1	8
GCF_001462735.1__phage16__0	1	1	1	1	1	1	1	1	8
GCF_900502925.1__phage21__0	1	1	1	1	1	1	1	1	8
GCF_902157125.1__phage7__54	1	1	1	1	1	1	1	1	8
GCF_900504475.1__phage0__32	1	1	1	1	1	1	1	1	8
GCF_002935815.2__phage12__47	1	1	1	1	1	1	1	1	8
GCF_900509785.1__phage5__5	1	1	1	1	1	1	1	1	8
GCF_007955295.1__phage5__227	1	1	1	1	1	1	1	1	8
GCF_016643585.1__phage7__66	1	1	1	1	1	1	1	1	8
GCF_016643585.1__phage7__62	1	1	1	1	1	1	1	1	8
GCF_900512355.1__phage27__7	1	1	1	1	1	1	1	1	8
GCF_900512355.1__phage18__221	1	1	1	1	1	1	1	1	8
GCF_015999385.1__phage11__3122	1	1	1	1	1	1	1	1	8
GCF_002268785.1__phage13__31	1	1	1	1	1	1	1	1	8
GCF_016527865.1__phage22__218	1	1	1	1	1	1	1	1	8
GCF_900512575.1__phage16__272	1	1	1	1	1	1	1	1	8
GCF_002236015.1__phage2__57	1	1	1	1	1	1	1	1	8
GCF_004802815.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_018275085.1__phage13__0	1	1	1	1	1	1	1	1	8
GCF_016634545.1__phage1__94	1	1	1	1	1	1	1	1	8
GCF_900501575.1__phage14__0	1	1	1	1	1	1	1	1	8
GCF_902162405.1__phage5__294	1	1	1	1	1	1	1	1	8
GCF_905330835.1__phage3__3150	1	1	1	1	1	1	1	1	8
GCF_003195575.1__phage2__20	1	1	1	1	1	1	1	1	8
GCF_002154825.1__phage10__34	1	1	1	1	1	1	1	1	8
GCF_020149805.1__phage9__3894	1	1	1	1	1	1	1	1	8
GCF_002258055.3__phage13__3821	1	1	1	1	1	1	1	1	8
GCF_020251785.1__phage21__194	1	1	1	1	1	1	1	1	8
GCF_003860885.1__phage0__42	1	1	1	1	1	1	1	1	8
GCF_002186545.1__phage3__75	1	1	1	1	1	1	1	1	8
GCF_900559805.1__phage0__1126	1	1	1	1	1	1	1	1	8
GCF_014168655.1__phage0__644	1	1	1	1	1	1	1	1	8
GCF_003181135.1__phage11__4508	1	1	1	1	1	1	1	1	8
GCF_020695545.1__phage6__1970	1	1	1	1	1	1	1	1	8
GCF_003195055.1__phage21__0	1	1	1	1	1	1	1	1	8
GCF_900510565.1__phage10__0	1	1	1	1	1	1	1	1	8
GCF_018108285.1__phage16__32	1	1	1	1	1	1	1	1	8
GCF_021136135.1__phage1__170	1	1	1	1	1	1	1	1	8
GCF_003860895.1__phage4__3357	1	1	1	1	1	1	1	1	8
GCF_018324045.1__phage4__2802	1	1	1	1	1	1	1	1	8
GCF_900452445.1__phage0__14	1	1	1	1	1	1	1	1	8
GCF_900407225.1__phage11__1263	1	1	1	1	1	1	1	1	8
GCF_002187665.1__phage4__81	1	1	1	1	1	1	1	1	8
GCF_900503945.1__phage2__97	1	1	1	1	1	1	1	1	8
GCF_900503235.1__phage4__247	1	1	1	1	1	1	1	1	8
GCF_016653085.1__phage23__320	1	1	1	1	1	1	1	1	8
GCF_016653085.1__phage5__87	1	1	1	1	1	1	1	1	8
GCF_018107875.1__phage4__276	1	1	1	1	1	1	1	1	8
GCF_900516125.1__phage14__309	1	1	1	1	1	1	1	1	8
GCF_019930245.1__phage8__19	1	1	1	1	1	1	1	1	8
GCF_900508985.1__phage6__76	1	1	1	1	1	1	1	1	8
GCF_900516555.1__phage8__0	1	1	1	1	1	1	1	1	8
GCF_009925345.1__phage6__22	1	1	1	1	1	1	1	1	8
GCF_900509445.1__phage6__577	1	1	1	1	1	1	1	1	8
GCF_900509445.1__phage1__1	1	1	1	1	1	1	1	1	8
GCF_001903975.4__phage12__14	1	1	1	1	1	1	1	1	8
GCF_900500855.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_900500855.1__phage15__165	1	1	1	1	1	1	1	1	8
GCF_900500855.1__phage14__33	1	1	1	1	1	1	1	1	8
GCF_002181875.1__phage21__127	1	1	1	1	1	1	1	1	8
GCF_020805575.1__phage2__119	1	1	1	1	1	1	1	1	8
GCF_009930855.1__phage0__6	1	1	1	1	1	1	1	1	8
GCF_900507795.1__phage28__23	1	1	1	1	1	1	1	1	8
GCF_902164985.1__phage10__27	1	1	1	1	1	1	1	1	8
GCF_900502185.1__phage7__18	1	1	1	1	1	1	1	1	8
GCF_900502185.1__phage8__12	1	1	1	1	1	1	1	1	8
GCF_900508085.1__phage0__1	1	1	1	1	1	1	1	1	8
GCF_003413485.1__phage1__139	1	1	1	1	1	1	1	1	8
GCF_003660185.1__phage6__2790	1	1	1	1	1	1	1	1	8
GCF_015645985.1__phage27__22	1	1	1	1	1	1	1	1	8
GCF_900511055.1__phage8__19	1	1	1	1	1	1	1	1	8
GCF_020525945.1__phage5__2734	1	1	1	1	1	1	1	1	8
GCF_016652915.1__phage4__73	1	1	1	1	1	1	1	1	8
GCF_003195675.1__phage17__31	1	1	1	1	1	1	1	1	8
GCF_016734945.1__phage13__203	1	1	1	1	1	1	1	1	8
GCF_001463605.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_002935405.2__phage16__559	1	1	1	1	1	1	1	1	8
GCF_003362895.1__phage3__32	1	1	1	1	1	1	1	1	8
GCF_018108245.1__phage10__276	1	1	1	1	1	1	1	1	8
GCF_014451235.1__phage0__16	1	1	1	1	1	1	1	1	8
GCF_014288695.1__phage20__13	1	1	1	1	1	1	1	1	8
GCF_900512405.1__phage5__387	1	1	1	1	1	1	1	1	8
GCF_900506265.1__phage9__960	1	1	1	1	1	1	1	1	8
GCF_015288985.1__phage4__2432	1	1	1	1	1	1	1	1	8
GCF_014655015.1__phage6__295	1	1	1	1	1	1	1	1	8
GCF_013730235.1__phage27__4676	1	1	1	1	1	1	1	1	8
GCF_002262225.1__phage12__0	1	1	1	1	1	1	1	1	8
GCF_916172525.1__phage4__109	1	1	1	1	1	1	1	1	8
GCF_002854995.1__phage21__62	1	1	1	1	1	1	1	1	8
GCF_009498255.1__phage2__3150	1	1	1	1	1	1	1	1	8
GCF_018275035.1__phage20__0	1	1	1	1	1	1	1	1	8
GCF_016634625.1__phage0__1193	1	1	1	1	1	1	1	1	8
GCF_003196695.1__phage3__143	1	1	1	1	1	1	1	1	8
GCF_900517435.1__phage5__128	1	1	1	1	1	1	1	1	8
GCF_900517435.1__phage3__0	1	1	1	1	1	1	1	1	8
GCF_008704095.1__phage19__674	1	1	1	1	1	1	1	1	8
GCF_008704095.1__phage14__184	1	1	1	1	1	1	1	1	8
GCF_000812525.1__phage24__73	1	1	1	1	1	1	1	1	8
GCF_000812525.1__phage29__23	1	1	1	1	1	1	1	1	8
GCF_002187935.3__phage7__1583	1	1	1	1	1	1	1	1	8
GCF_002187935.3__phage6__1368	1	1	1	1	1	1	1	1	8
GCF_002856155.1__phage0__43	1	1	1	1	1	1	1	1	8
GCF_900503525.1__phage18__114	1	1	1	1	1	1	1	1	8
GCF_014840795.1__phage1__679	1	1	1	1	1	1	1	1	8
GCF_014289415.1__phage8__1769	1	1	1	1	1	1	1	1	8
GCF_015831545.1__phage0__151	1	1	1	1	1	1	1	1	8
GCF_015831545.1__phage2__140	1	1	1	1	1	1	1	1	8
GCF_002811335.3__phage12__3666	1	1	1	1	1	1	1	1	8
GCF_900507715.1__phage14__5	1	1	1	1	1	1	1	1	8
GCF_009757235.1__phage19__3888	1	1	1	1	1	1	1	1	8
GCF_900506195.1__phage2__145	1	1	1	1	1	1	1	1	8
GCF_021395395.1__phage0__85	1	1	1	1	1	1	1	1	8
GCF_900503045.1__phage2__338	1	1	1	1	1	1	1	1	8
GCF_003403215.1__phage5__32	1	1	1	1	1	1	1	1	8
GCF_019930355.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_900516995.1__phage5__17	1	1	1	1	1	1	1	1	8
GCF_900506725.1__phage7__279	1	1	1	1	1	1	1	1	8
GCF_014856435.1__phage18__8	1	1	1	1	1	1	1	1	8
GCF_002759035.1__phage8__0	1	1	1	1	1	1	1	1	8
GCF_020805685.1__phage2__44	1	1	1	1	1	1	1	1	8
GCF_900515795.1__phage24__0	1	1	1	1	1	1	1	1	8
GCF_902157085.1__phage14__6	1	1	1	1	1	1	1	1	8
GCF_021263405.1__phage9__285	1	1	1	1	1	1	1	1	8
GCF_021263405.1__phage9__279	1	1	1	1	1	1	1	1	8
GCF_002856485.1__phage12__3	1	1	1	1	1	1	1	1	8
GCF_900452095.1__phage8__633	1	1	1	1	1	1	1	1	8
GCF_021503675.1__phage16__438	1	1	1	1	1	1	1	1	8
GCF_013376535.2__phage24__4851	1	1	1	1	1	1	1	1	8
GCF_001583485.1__phage0__145	1	1	1	1	1	1	1	1	8
GCF_900510015.1__phage3__75	1	1	1	1	1	1	1	1	8
GCF_007197965.1__phage3__1	1	1	1	1	1	1	1	1	8
GCF_018137745.1__phage5__0	1	1	1	1	1	1	1	1	8
GCF_900707025.1__phage2__6	1	1	1	1	1	1	1	1	8
GCF_900707025.1__phage14__5016	1	1	1	1	1	1	1	1	8
GCF_900707025.1__phage1__29	1	1	1	1	1	1	1	1	8
GCF_002263395.1__phage22__11	1	1	1	1	1	1	1	1	8
GCF_900607405.1__phage14__2996	1	1	1	1	1	1	1	1	8
GCF_900176555.1__phage0__40	1	1	1	1	1	1	1	1	8
GCF_900176555.1__phage5__1190	1	1	1	1	1	1	1	1	8
GCF_017084505.1__phage11__2906	1	1	1	1	1	1	1	1	8
GCF_900507505.1__phage8__60	1	1	1	1	1	1	1	1	8
GCF_003195325.1__phage0__195	1	1	1	1	1	1	1	1	8
GCF_000982045.1__phage23__337	1	1	1	1	1	1	1	1	8
GCF_004127885.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_900517215.1__phage16__0	1	1	1	1	1	1	1	1	8
GCF_011742705.1__phage19__33	1	1	1	1	1	1	1	1	8
GCF_904866555.1__phage13__2930	1	1	1	1	1	1	1	1	8
GCF_017846445.1__phage11__1479	1	1	1	1	1	1	1	1	8
GCF_013605115.1__phage28__32	1	1	1	1	1	1	1	1	8
GCF_012952505.1__phage5__1451	1	1	1	1	1	1	1	1	8
GCF_018067705.1__phage13__0	1	1	1	1	1	1	1	1	8
GCF_002187215.1__phage25__15	1	1	1	1	1	1	1	1	8
GCF_002187215.1__phage21__0	1	1	1	1	1	1	1	1	8
GCF_018108075.1__phage3__265	1	1	1	1	1	1	1	1	8
GCF_003184005.1__phage7__0	1	1	1	1	1	1	1	1	8
GCF_016634735.1__phage18__7	1	1	1	1	1	1	1	1	8
GCF_003664755.1__phage3__29	1	1	1	1	1	1	1	1	8
GCF_900978345.1__phage17__158	1	1	1	1	1	1	1	1	8
GCF_021261925.1__phage2__114	1	1	1	1	1	1	1	1	8
GCF_008120305.1__phage5__93	1	1	1	1	1	1	1	1	8
GCF_018275015.1__phage22__221	1	1	1	1	1	1	1	1	8
GCF_900775935.1__phage9__16	1	1	1	1	1	1	1	1	8
GCF_011037515.1__phage11__62	1	1	1	1	1	1	1	1	8
GCF_015278095.1__phage4__1018	1	1	1	1	1	1	1	1	8
GCF_016780145.1__phage5__1955	1	1	1	1	1	1	1	1	8
GCF_902166335.1__phage0__568	1	1	1	1	1	1	1	1	8
GCF_900608415.1__phage28__4553	1	1	1	1	1	1	1	1	8
GCF_900608415.1__phage24__3521	1	1	1	1	1	1	1	1	8
GCF_001317245.2__phage17__5	1	1	1	1	1	1	1	1	8
GCF_900502935.1__phage21__6	1	1	1	1	1	1	1	1	8
GCF_014169355.1__phage7__3174	1	1	1	1	1	1	1	1	8
GCF_002235755.1__phage11__34	1	1	1	1	1	1	1	1	8
GCF_904866395.1__phage14__3565	1	1	1	1	1	1	1	1	8
GCF_012167075.1__phage6__2948	1	1	1	1	1	1	1	1	8
GCF_900559675.1__phage1__91	1	1	1	1	1	1	1	1	8
GCF_003262845.1__phage8__33	1	1	1	1	1	1	1	1	8
GCF_900510465.1__phage13__23	1	1	1	1	1	1	1	1	8
GCF_900509595.1__phage9__141	1	1	1	1	1	1	1	1	8
GCF_014104095.1__phage13__2396	1	1	1	1	1	1	1	1	8
GCF_001908515.1__phage23__4893	1	1	1	1	1	1	1	1	8
GCF_900511215.1__phage11__128	1	1	1	1	1	1	1	1	8
GCF_002508265.1__phage3__470	1	1	1	1	1	1	1	1	8
GCF_015289145.1__phage2__903	1	1	1	1	1	1	1	1	8
GCF_015289145.1__phage12__4442	1	1	1	1	1	1	1	1	8
GCF_016635185.1__phage12__22	1	1	1	1	1	1	1	1	8
GCF_003954815.1__phage8__1	1	1	1	1	1	1	1	1	8
GCF_900200035.1__phage22__4	1	1	1	1	1	1	1	1	8
GCF_900451825.1__phage17__2842	1	1	1	1	1	1	1	1	8
GCF_016636135.1__phage2__93	1	1	1	1	1	1	1	1	8
GCF_002936565.2__phage3__85	1	1	1	1	1	1	1	1	8
GCF_018075085.1__phage17__3771	1	1	1	1	1	1	1	1	8
GCF_900087895.1__phage0__235	1	1	1	1	1	1	1	1	8
GCF_900508565.1__phage12__205	1	1	1	1	1	1	1	1	8
GCF_900407245.1__phage10__48	1	1	1	1	1	1	1	1	8
GCF_900451815.1__phage6__1378	1	1	1	1	1	1	1	1	8
GCF_900504085.1__phage1__0	1	1	1	1	1	1	1	1	8
GCF_900514415.1__phage24__32	1	1	1	1	1	1	1	1	8
GCF_903111825.1__phage0__215	1	1	1	1	1	1	1	1	8
GCF_903111825.1__phage4__158	1	1	1	1	1	1	1	1	8
GCF_903111825.1__phage5__139	1	1	1	1	1	1	1	1	8
GCF_902156315.1__phage13__3484	1	1	1	1	1	1	1	1	8
GCF_013169765.1__phage2__37	1	1	1	1	1	1	1	1	8
GCF_020178775.1__phage11__0	1	1	1	1	1	1	1	1	8
GCF_000788015.1__phage0__293	1	1	1	1	1	1	1	1	8
GCF_002187625.1__phage4__111	1	1	1	1	1	1	1	1	8
GCF_002269895.1__phage18__32	1	1	1	1	1	1	1	1	8
GCF_001483005.1__phage7__294	1	1	1	1	1	1	1	1	8
GCF_900509155.1__phage17__58	1	1	1	1	1	1	1	1	8
GCF_902160725.1__phage6__365	1	1	1	1	1	1	1	1	8
GCF_004310925.1__phage14__184	1	1	1	1	1	1	1	1	8
GCF_902156405.1__phage12__6	1	1	1	1	1	1	1	1	8
GCF_003576025.1__phage17__0	1	1	1	1	1	1	1	1	8
GCF_900509715.1__phage8__151	1	1	1	1	1	1	1	1	8
GCF_002776435.1__phage4__0	1	1	1	1	1	1	1	1	8
GCF_020889225.1__phage2__369	1	1	1	1	1	1	1	1	8
GCF_020889225.1__phage8__43	1	1	1	1	1	1	1	1	8
GCF_900978435.1__phage3__63	1	1	1	1	1	1	1	1	8
GCF_015643915.1__phage13__19	1	1	1	1	1	1	1	1	8
GCF_021136455.1__phage1__333	1	1	1	1	1	1	1	1	8
GCF_004120155.1__phage3__3528	1	1	1	1	1	1	1	1	8
GCF_015694045.1__phage13__4096	1	1	1	1	1	1	1	1	8
GCF_015694045.1__phage4__1269	1	1	1	1	1	1	1	1	8
GCF_017815795.1__phage16__4427	1	1	1	1	1	1	1	1	8
GCF_001060275.1__phage0__2	1	1	1	1	1	1	1	1	8
GCF_001060275.1__phage5__73	1	1	1	1	1	1	1	1	8
GCF_002187315.1__phage3__29	1	1	1	1	1	1	1	1	8
GCF_009184455.1__phage1__249	1	1	1	1	1	1	1	1	8
GCF_004118655.1__phage12__32	1	1	1	1	1	1	1	1	8
GCF_004313185.1__phage5__4	1	1	1	1	1	1	1	1	8
GCF_007657915.1__phage13__33	1	1	1	1	1	1	1	1	8
GCF_900501615.1__phage16__461	1	1	1	1	1	1	1	1	8
GCF_902156245.1__phage15__3839	1	1	1	1	1	1	1	1	8
GCF_900506675.1__phage5__370	1	1	1	1	1	1	1	1	8
GCF_015666685.1__phage10__3	1	1	1	1	1	1	1	1	8
GCF_013606065.1__phage21__3570	1	1	1	1	1	1	1	1	8
GCF_021519075.1__phage22__11	1	1	1	1	1	1	1	1	8
GCF_900516915.1__phage1__17	1	1	1	1	1	1	1	1	8
GCF_018107955.1__phage3__276	1	1	1	1	1	1	1	1	8
GCF_900510055.1__phage22__130	1	1	1	1	1	1	1	1	8
GCF_902156765.1__phage2__1377	1	1	1	1	1	1	1	1	8
GCF_003262535.1__phage4__93	1	1	1	1	1	1	1	1	8
GCF_900515525.1__phage0__50	1	1	1	1	1	1	1	1	8
GCF_021460155.1__phage2__1444	1	1	1	1	1	1	1	1	8
GCF_014883955.1__phage19__3084	1	1	1	1	1	1	1	1	8
GCF_014883955.1__phage19__3087	1	1	1	1	1	1	1	1	8
GCF_014883955.1__phage2__654	1	1	1	1	1	1	1	1	8
GCF_011037675.1__phage7__32	1	1	1	1	1	1	1	1	8
GCF_900607335.1__phage25__4373	1	1	1	1	1	1	1	1	8
GCF_015476805.1__phage16__3851	1	1	1	1	1	1	1	1	8
GCF_016527295.1__phage5__40	1	1	1	1	1	1	1	1	8
GCF_900510815.1__phage9__207	1	1	1	1	1	1	1	1	8
GCF_013635015.1__phage24__5152	1	1	1	1	1	1	1	1	8
GCF_013635015.1__phage25__5492	1	1	1	1	1	1	1	1	8
GCF_014286555.1__phage5__1331	1	1	1	1	1	1	1	1	8
GCF_900505785.1__phage2__791	1	1	1	1	1	1	1	1	8
GCF_012102235.1__phage16__32	1	1	1	1	1	1	1	1	8
GCF_004313345.1__phage6__183	1	1	1	1	1	1	1	1	8
GCF_002271825.1__phage7__62	1	1	1	1	1	1	1	1	8
GCF_900516975.1__phage5__232	1	1	1	1	1	1	1	1	8
GCF_002268915.1__phage9__57	1	1	1	1	1	1	1	1	8
GCF_900506655.1__phage6__41	1	1	1	1	1	1	1	1	8
GCF_003255785.1__phage9__2	1	1	1	1	1	1	1	1	8
GCF_009797815.1__phage13__2771	1	1	1	1	1	1	1	1	8
GCF_007955275.1__phage26__15	1	1	1	1	1	1	1	1	8
GCF_900500995.1__phage8__880	1	1	1	1	1	1	1	1	8
GCF_002248635.1__phage4__45	1	1	1	1	1	1	1	1	8
GCF_015209405.1__phage17__0	1	1	1	1	1	1	1	1	8
GCF_004311345.1__phage11__99	1	1	1	1	1	1	1	1	8
GCF_013604525.1__phage18__52	1	1	1	1	1	1	1	1	8
GCF_019336255.1__phage21__9	1	1	1	1	1	1	1	1	8
GCF_003334885.1__phage12__965	1	1	1	1	1	1	1	1	8
GCF_003036765.1__phage13__45	1	1	1	1	1	1	1	1	8
GCF_002970035.2__phage9__32	1	1	1	1	1	1	1	1	8
GCF_002853675.1__phage24__1	1	1	1	1	1	1	1	1	8
GCF_017310405.1__phage10__2869	1	1	1	1	1	1	1	1	8
GCF_013170325.1__phage0__40	1	1	1	1	1	1	1	1	8
GCF_003598825.1__phage14__324	1	1	1	1	1	1	1	1	8
GCF_900502115.1__phage0__84	1	1	1	1	1	1	1	1	8
GCF_902155835.1__phage11__2845	1	1	1	1	1	1	1	1	8
GCF_900498405.1__phage4__35	1	1	1	1	1	1	1	1	8
GCF_905127605.1__phage8__134	1	1	1	1	1	1	1	1	8
GCF_001903685.4__phage4__130	1	1	1	1	1	1	1	1	8
GCF_018449265.1__phage27__228	1	1	1	1	1	1	1	1	8
GCF_003363565.1__phage0__177	1	1	1	1	1	1	1	1	8
GCF_003245185.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_900517415.1__phage16__276	1	1	1	1	1	1	1	1	8
GCF_900505985.1__phage10__233	1	1	1	1	1	1	1	1	8
GCF_021021195.1__phage19__0	1	1	1	1	1	1	1	1	8
GCF_900507015.1__phage0__35	1	1	1	1	1	1	1	1	8
GCF_016544565.1__phage10__330	1	1	1	1	1	1	1	1	8
GCF_905127555.1__phage15__30	1	1	1	1	1	1	1	1	8
GCF_007106885.1__phage7__1616	1	1	1	1	1	1	1	1	8
GCF_001663435.1__phage8__3508	1	1	1	1	1	1	1	1	8
GCF_900517605.1__phage4__25	1	1	1	1	1	1	1	1	8
GCF_003954715.1__phage27__60	1	1	1	1	1	1	1	1	8
GCF_003954715.1__phage3__85	1	1	1	1	1	1	1	1	8
GCF_002188295.1__phage0__191	1	1	1	1	1	1	1	1	8
GCF_902156105.1__phage6__2443	1	1	1	1	1	1	1	1	8
GCF_900502045.1__phage5__425	1	1	1	1	1	1	1	1	8
GCF_002187895.1__phage8__191	1	1	1	1	1	1	1	1	8
GCF_014840735.1__phage4__49	1	1	1	1	1	1	1	1	8
GCF_900504715.1__phage3__37	1	1	1	1	1	1	1	1	8
GCF_012167215.1__phage6__2812	1	1	1	1	1	1	1	1	8
GCF_901421105.1__phage22__1936	1	1	1	1	1	1	1	1	8
GCF_901421105.1__phage18__979	1	1	1	1	1	1	1	1	8
GCF_019677835.1__phage3__111	1	1	1	1	1	1	1	1	8
GCF_016679895.1__phage11__38	1	1	1	1	1	1	1	1	8
GCF_003197275.1__phage3__0	1	1	1	1	1	1	1	1	8
GCF_900474425.1__phage11__2672	1	1	1	1	1	1	1	1	8
GCF_016651745.1__phage9__571	1	1	1	1	1	1	1	1	8
GCF_016651745.1__phage7__912	1	1	1	1	1	1	1	1	8
GCF_016651745.1__phage12__426	1	1	1	1	1	1	1	1	8
GCF_014842715.1__phage0__19	1	1	1	1	1	1	1	1	8
GCF_014451185.1__phage6__16	1	1	1	1	1	1	1	1	8
GCF_016772975.1__phage9__2578	1	1	1	1	1	1	1	1	8
GCF_900507755.1__phage17__513	1	1	1	1	1	1	1	1	8
GCF_005217765.1__phage19__243	1	1	1	1	1	1	1	1	8
GCF_004209275.1__phage0__4	1	1	1	1	1	1	1	1	8
GCF_002587885.1__phage4__1725	1	1	1	1	1	1	1	1	8
GCF_011742315.1__phage0__12	1	1	1	1	1	1	1	1	8
GCF_002235575.1__phage15__0	1	1	1	1	1	1	1	1	8
GCF_019445415.1__phage23__0	1	1	1	1	1	1	1	1	8
GCF_020525965.1__phage11__3726	1	1	1	1	1	1	1	1	8
GCF_020525965.1__phage5__1406	1	1	1	1	1	1	1	1	8
GCF_904863145.1__phage9__3760	1	1	1	1	1	1	1	1	8
GCF_904863145.1__phage8__2711	1	1	1	1	1	1	1	1	8
GCF_001066805.1__phage9__43	1	1	1	1	1	1	1	1	8
GCF_003789125.1__phage19__5	1	1	1	1	1	1	1	1	8
GCF_002216835.1__phage18__5191	1	1	1	1	1	1	1	1	8
GCF_014655105.1__phage23__11	1	1	1	1	1	1	1	1	8
GCF_900510445.1__phage4__677	1	1	1	1	1	1	1	1	8
GCF_916172955.1__phage0__230	1	1	1	1	1	1	1	1	8
GCF_004120135.1__phage7__3626	1	1	1	1	1	1	1	1	8
GCF_003195975.1__phage0__96	1	1	1	1	1	1	1	1	8
GCF_003195975.1__phage5__106	1	1	1	1	1	1	1	1	8
GCF_016635835.1__phage1__118	1	1	1	1	1	1	1	1	8
GCF_900503715.1__phage3__37	1	1	1	1	1	1	1	1	8
GCF_009660375.2__phage12__3795	1	1	1	1	1	1	1	1	8
GCF_018274725.1__phage16__165	1	1	1	1	1	1	1	1	8
GCF_014946925.1__phage1__302	1	1	1	1	1	1	1	1	8
GCF_900502865.1__phage10__292	1	1	1	1	1	1	1	1	8
GCF_019401025.1__phage3__127	1	1	1	1	1	1	1	1	8
GCF_021228695.1__phage5__1574	1	1	1	1	1	1	1	1	8
GCF_017942485.1__phage0__23	1	1	1	1	1	1	1	1	8
GCF_014526215.1__phage5__71	1	1	1	1	1	1	1	1	8
GCF_012113655.1__phage11__2871	1	1	1	1	1	1	1	1	8
GCF_900498565.1__phage15__33	1	1	1	1	1	1	1	1	8
GCF_002115605.1__phage25__9	1	1	1	1	1	1	1	1	8
GCF_019458505.1__phage9__2845	1	1	1	1	1	1	1	1	8
GCF_002935705.2__phage8__43	1	1	1	1	1	1	1	1	8
GCF_020805445.1__phage2__3	1	1	1	1	1	1	1	1	8
GCF_903171875.1__phage2__1779	1	1	1	1	1	1	1	1	8
GCF_903171875.1__phage2__1782	1	1	1	1	1	1	1	1	8
GCF_016635525.1__phage7__71	1	1	1	1	1	1	1	1	8
GCF_900503205.1__phage7__15	1	1	1	1	1	1	1	1	8
GCF_002936875.2__phage0__197	1	1	1	1	1	1	1	1	8
GCF_018446665.1__phage5__48	1	1	1	1	1	1	1	1	8
GCF_900510315.1__phage2__15	1	1	1	1	1	1	1	1	8
GCF_900510315.1__phage2__17	1	1	1	1	1	1	1	1	8
GCF_002854955.1__phage6__0	1	1	1	1	1	1	1	1	8
GCF_900517205.1__phage10__90	1	1	1	1	1	1	1	1	8
GCF_002119955.1__phage19__325	1	1	1	1	1	1	1	1	8
GCF_004312745.1__phage0__597	1	1	1	1	1	1	1	1	8
GCF_003037395.1__phage28__168	1	1	1	1	1	1	1	1	8
GCF_002173955.1__phage7__0	1	1	1	1	1	1	1	1	8
GCF_003011775.1__phage4__32	1	1	1	1	1	1	1	1	8
GCF_019927585.1__phage6__33	1	1	1	1	1	1	1	1	8
GCF_002211425.1__phage21__155	1	1	1	1	1	1	1	1	8
GCF_021519275.1__phage2__123	1	1	1	1	1	1	1	1	8
GCF_021137145.1__phage2__249	1	1	1	1	1	1	1	1	8
GCF_013735895.1__phage22__4365	1	1	1	1	1	1	1	1	8
GCF_016904295.1__phage16__5005	1	1	1	1	1	1	1	1	8
GCF_003196855.1__phage13__2	1	1	1	1	1	1	1	1	8
GCF_015643685.1__phage7__214	1	1	1	1	1	1	1	1	8
GCF_021228735.1__phage5__3144	1	1	1	1	1	1	1	1	8
GCF_916173335.1__phage11__151	1	1	1	1	1	1	1	1	8
GCF_014856335.1__phage24__36	1	1	1	1	1	1	1	1	8
GCF_003196455.1__phage4__798	1	1	1	1	1	1	1	1	8
GCF_900498525.1__phage13__35	1	1	1	1	1	1	1	1	8
GCF_001989495.1__phage2__1776	1	1	1	1	1	1	1	1	8
GCF_900502655.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_900502655.1__phage10__0	1	1	1	1	1	1	1	1	8
GCF_015207995.1__phage9__6	1	1	1	1	1	1	1	1	8
GCF_900512985.1__phage3__52	1	1	1	1	1	1	1	1	8
GCF_012166915.1__phage25__373	1	1	1	1	1	1	1	1	8
GCF_900515595.1__phage1__0	1	1	1	1	1	1	1	1	8
GCF_019678995.1__phage9__0	1	1	1	1	1	1	1	1	8
GCF_015265825.1__phage3__132	1	1	1	1	1	1	1	1	8
GCF_900501405.1__phage10__33	1	1	1	1	1	1	1	1	8
GCF_016629585.1__phage13__2503	1	1	1	1	1	1	1	1	8
GCF_016629585.1__phage7__1849	1	1	1	1	1	1	1	1	8
GCF_016629585.1__phage8__2018	1	1	1	1	1	1	1	1	8
GCF_900509785.1__phage10__0	1	1	1	1	1	1	1	1	8
GCF_900509785.1__phage4__263	1	1	1	1	1	1	1	1	8
GCF_900501485.1__phage20__45	1	1	1	1	1	1	1	1	8
GCF_014856185.1__phage3__0	1	1	1	1	1	1	1	1	8
GCF_002239965.1__phage5__208	1	1	1	1	1	1	1	1	8
GCF_900516185.1__phage10__158	1	1	1	1	1	1	1	1	8
GCF_015643795.1__phage9__79	1	1	1	1	1	1	1	1	8
GCF_012113635.1__phage12__3626	1	1	1	1	1	1	1	1	8
GCF_900498375.1__phage13__613	1	1	1	1	1	1	1	1	8
GCF_015721495.1__phage3__396	1	1	1	1	1	1	1	1	8
GCF_021395835.1__phage12__547	1	1	1	1	1	1	1	1	8
GCF_014168875.1__phage14__4294	1	1	1	1	1	1	1	1	8
